id,name,name_norm,uic,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport,entur_id,entur_is_enabled,trenord_id,cercanias_id,cercanias_hub_id,cercanias_is_enabled
11067,Bad Sassendorf,Bad Sassendorf,8010372,51.586567,8.161737,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11068,Bad Sebastiansweiler-Belsen,Bad Sebastiansweiler-Belsen,8029339,48.395567,9.030023,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11069,Bad Segeberg,Bad Segeberg,8047221,53.933803,10.308164,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11070,Bad Soden (Taunus),Bad Soden (Taunus),8011109,50.143402,8.504128,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11071,Bad St. Peter Süd,Bad St. Peter Sud,8050642,54.305129,8.650499,29419,DE,Europe/Berlin,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11072,Bad St. Peter-Ording,Bad St. Peter-Ording,NA,54.317768,8.613733,29419,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11073,Bad Salzdetfurth Solebad,Bad Salzdetfurth Solebad,8071979,52.069944,10.018918,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11074,Bad Vilbel,Bad Vilbel,8011151,50.188672,8.739456,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11075,Bad Vilbel Süd,Bad Vilbel Sud,8011150,50.178694,8.733478,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11076,Bad Waldsee,Bad Waldsee,8029195,47.925161,9.752289,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11077,Bad Wimpfen-Hohenstadt,Bad Wimpfen-Hohenstadt,8014200,49.242746,9.139251,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11078,Bad Windsheim,Bad Windsheim,8022514,49.506598,10.412942,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11079,Bad Wurzach,Bad Wurzach,8029200,47.910257,9.889743,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11080,Baden-Baden Haueneberstein,Baden-Baden Haueneberstein,8084183,48.811902,8.209021,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11081,Baden (Verden),Baden (Verden),8013745,53.007869,9.081262,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11082,Baden-Baden Rebland,Baden-Baden Rebland,8069224,48.73384,8.146573,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11083,Bäumenheim,Baumenheim,8002055,48.680336,10.809969,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11084,Hamburg-Allermöhe,Hamburg-Allermohe,8024535,53.490392,10.158799,7626,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11085,Hamburg-Bahrenfeld,Hamburg-Bahrenfeld,8001103,53.560058,9.910778,7626,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11086,Baierbrunn,Baierbrunn,8020507,48.018874,11.480285,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11087,Baiersdorf,Baiersdorf,8022161,49.656142,11.036973,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11088,Balbersdorf,Balbersdorf,8026252,49.290443,12.68306,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11089,Baldham,Baldham,8020207,48.099183,11.786629,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11090,Balduinstein,Balduinstein,8019610,50.346819000000004,7.968002,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11091,Balgheim,Balgheim,8029424,48.065887,8.759889,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11092,Balingen Süd,Balingen Sud,8029355,48.269017,8.846482,29360,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11093,Baiersbronn Schule,Baiersbronn Schule,8066080,48.510413,8.375429,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11094,Baltersweiler,Baltersweiler,8025295,49.493788,7.166542,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11095,Balve,Balve,8008227,51.33272,7.86308,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11096,Bammental,Bammental,8014169,49.359588,8.783683,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11097,Banteln,Banteln,8013066,52.066267,9.750329,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11098,Bantorf,Bantorf,8013528,52.332438,9.417548,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11099,Bardowick,Bardowick,8001177,53.290346,10.372437,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11100,Barbelroth,Barbelroth,8019467,49.104115,8.070308,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11101,Bargteheide,Bargteheide,8001629,53.728202,10.269106,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11102,Hamburg-Barmbek,Hamburg-Barmbek,8001120,53.587458,10.04416,7626,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11103,Barnstorf (Han),Barnstorf (Han),8021043,52.707396,8.510105,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11104,Barrien,Barrien,8021049,52.947012,8.818831,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11105,Barsinghausen,Barsinghausen,8013526,52.304886,9.467115,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11106,Hemmoor,Hemmoor,8001197,53.684083,9.165806,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11107,Ochsenfurt,Ochsenfurt,8022675,49.66301,10.071729,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11108,Batzenhäusle,Batzenhausle,8014337,48.089062,7.941079,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11109,Batzhausen,Batzhausen,8026306,49.191364,11.593037,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11110,Bauerbach,Bauerbach,8014100,49.073992,8.748346,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11111,Baunach,Baunach,8022075,49.989094,10.854115,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11112,Bavendorf,Bavendorf,8001151,53.187474,10.629537,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11113,Bayerbach,Bayerbach,8026521,48.414408,13.134453,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11114,Bayerwerk,Bayerwerk,8008482,51.01141,6.996672,7680,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11115,Bayreuth-St Georgen,Bayreuth-St Georgen,8022252,49.957344,11.596686,28995,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11116,Bayrischzell,Bayrischzell,8053403,47.675405,12.011772,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11117,Beckingen (Saar),Beckingen (Saar),8025347,49.386879,6.688019,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11118,Bedburg-Hau,Bedburg-Hau,8015014,51.758054,6.173476,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11119,Beelen,Beelen,8021466,51.929316,8.116162,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11120,Behringersdorf,Behringersdorf,8022321,49.481572,11.1985,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11121,Beienheim,Beienheim,8011386,50.359135,8.821024,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11122,Beimerstetten,Beimerstetten,8029100,48.481414,9.976866,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11123,Malsfeld-Beiseförth,Malsfeld-Beiseforth,8005408,51.083072,9.553133,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11124,Beldorf,Beldorf,8046168,54.124878,9.354318,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11125,Bellheim am Mühlbuckel,Bellheim am Muhlbuckel,8092076,49.19264,8.297627,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11126,Bellenberg,Bellenberg,8002240,48.254643,10.090391,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11127,Bellheim Bf,Bellheim Bf,8019099,49.188299,8.294562,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11128,Bad Bellingen,Bad Bellingen,8014418,47.730806,7.557599,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11129,Bempflingen,Bempflingen,8029302,48.572367,9.273424,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11130,Benediktbeuern,Benediktbeuern,8020318,47.709124,11.40305,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11131,Bengel,Bengel,8025113,50.01038,7.058033,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11132,Bennemühlen,Bennemuhlen,8013684,52.579794,9.727748,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11133,Bennigsen,Bennigsen,8013515,52.24073,9.666379,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11134,Benningen (Neckar),Benningen (Neckar),8029592,48.943612,9.244506,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11135,Ottweiler (Saar),Ottweiler (Saar),8025299,49.402655,7.166398,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11136,Pirmasens Nord,Pirmasens Nord,8019728,49.259214,7.604397,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11137,Bensheim-Auerbach,Bensheim-Auerbach,8011304,49.701556,8.613364,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11138,Recklinghausen Süd,Recklinghausen Sud,8010140,51.562961,7.195757,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11139,Bergenweiler,Bergenweiler,8029708,48.576214,10.272935,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11140,Berg (Pfalz),Berg (Pfalz),8064615,48.981079,8.214091,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11141,Schlüchtern,Schluchtern,8005631,50.341174,9.510038,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11142,Berghausen (b Wittgenstein),Berghausen (b Wittgenstein),8008570,51.033469,8.350421,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11143,Berghausen (Baden),Berghausen (Baden),8014106,49.005746,8.530169,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11144,Berghausen (Pfalz),Berghausen (Pfalz),8019094,49.29545,8.406172,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11145,Bergisch Gladbach,Bergisch Gladbach,8015639,50.991463,7.124553,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11146,Bergtheim,Bergtheim,8022476,49.899264,10.076638,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11147,Beringen Bad Bf,Beringen Bad Bf,8014484,47.694885,8.574684,NA,CH,Europe/Zurich,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11148,Beringhausen,Beringhausen,8008510,51.407771,8.751412,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11149,Beringstedt,Beringstedt,8046169,54.113416,9.539181,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11150,Bad Berleburg,Bad Berleburg,8008568,51.05152,8.394279,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11151,Hamburg Berliner Tor,Hamburg Berliner Tor,8001070,53.552867,10.024626,7626,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11152,Bermatingen-Ahausen,Bermatingen-Ahausen,8014624,47.730491,9.345158,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11153,Bernau am Chiemsee,Bernau am Chiemsee,8020149,47.816482,12.380959,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11154,Berne,Berne,8013836,53.183779,8.475371,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11155,Bernried,Bernried,8020311,47.861536,11.283619,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11156,Bersenbrück,Bersenbruck,8021259,52.551244,7.942401,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11157,Berzhahn,Berzhahn,8019544,50.53989,8.006026,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11158,Besch,Besch,8025195,49.506993,6.372048,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11159,Besigheim,Besigheim,8029611,48.997718,9.136645,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11160,Besseringen,Besseringen,8025351,49.475971,6.602558,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11161,Bettmannsäge,Bettmannsage,8026466,48.997682,13.186276,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11162,Beuggen,Beuggen,8014463,47.581908,7.810915,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11163,Beuron,Beuron,8029259,48.04879,8.97189,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11164,Beutelsbach,Beutelsbach,8029520,48.810293,9.386032,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11165,Bexbach,Bexbach,8025455,49.3457,7.254456,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11166,Biberach (Riß) Süd,Biberach (Riss) Sud,NA,48.087021,9.80324,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11167,Bichl,Bichl,8020317,47.723812,11.408767,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11168,Bibelöd,Bibelod,8080506,47.771518,12.64668,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11169,Bickenbach (Bergstr),Bickenbach (Bergstr),8011298,49.759635,8.603413,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11170,Biebesheim,Biebesheim,8011248,49.781946,8.474328,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11171,Biedenkopf,Biedenkopf,8005328,50.909113,8.52999,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11172,Bielefeld Ost,Bielefeld Ost,8013494,52.023928,8.559456,10773,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11173,Biedenkopf-Schulzentrum,Biedenkopf-Schulzentrum,8062405,50.915126,8.517701,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11174,Bielefeld-Senne,Bielefeld-Senne,8095680,51.96557,8.519796,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11175,Bieren-Rödinghausen,Bieren-Rodinghausen,8021498,52.238581,8.517027,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11176,Bieringen (b Horb),Bieringen (b Horb),8029324,48.449026,8.860918,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11177,Dortmund-Hörde,Dortmund-Horde,8010082,51.488018,7.499232,10781,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11178,Biessenhofen,Biessenhofen,8002289,47.829957,10.640468,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11179,Bietigheim (Baden),Bietigheim (Baden),8014236,48.910631,8.257931,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11180,Bietingen,Bietingen,8014491,47.744083,8.738755,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11181,Bigge,Bigge,8008562,51.358277,8.475254,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11182,Bildstock,Bildstock,8025425,49.337232,7.09425,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11183,Bilfingen,Bilfingen,8029504,48.948763,8.620295,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11184,Billenhausen,Billenhausen,8002097,48.275561,10.358162,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11185,Billerbeck,Billerbeck,8021414,51.981337,7.297479,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11186,Hamburg Billwerder-Moorfleet,Hamburg Billwerder-Moorfleet,8001065,53.515589,10.096657,7626,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11187,Binau,Binau,8014125,49.372586,9.083626,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11188,Bingen-Gaulsheim,Bingen-Gaulsheim,8019044,49.96707,7.950985,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11189,Bingen (Rhein) Stadt,Bingen (Rhein) Stadt,NA,49.969749,7.902983,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11190,Hagen-Vorhalle,Hagen-Vorhalle,8008065,51.388112,7.433701,29376,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11191,Binolen,Binolen,8008225,51.371644,7.85961,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11192,Birkelbach,Birkelbach,8008324,51.020696,8.252861,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11193,Birkenau,Birkenau,8011313,49.561288,8.7091,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11194,Birkenbringhausen,Birkenbringhausen,8005311,51.025253,8.747088,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11195,Bad Birnbach,Bad Birnbach,8026523,48.432854,13.074037,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11196,Birresborn,Birresborn,8025165,50.176411,6.628888,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11197,Maintal West,Maintal West,8011178,50.140984,8.805293,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11198,Bischweier,Bischweier,8014252,48.832389,8.276979,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11199,Bisingen,Bisingen,8029343,48.312767,8.921038,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11200,Bissendorf,Bissendorf,8013686,52.522703,9.74819,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11201,Bittelbronn,Bittelbronn,8029488,48.444405,8.589435,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11202,Blaibach (Oberpf),Blaibach (Oberpf),8026261,49.164028,12.807929,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11203,Bitzfeld,Bitzfeld,8085224,49.187229,9.453218,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11204,Blankenberg (Sieg),Blankenberg (Sieg),8015590,50.768476,7.348501,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11205,Hamburg-Blankenese,Hamburg-Blankenese,8001107,53.564364,9.814611,7626,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11206,Blankenloch,Blankenloch,8014070,49.06636,8.464674,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11207,Blaubeuren,Blaubeuren,8029233,48.403819,9.791976,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11208,Blaustein,Blaustein,8029228,48.414597,9.919326,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11209,Bleibach,Bleibach,8014341,48.124093,8.004777,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11210,Bleichenbach (Oberh),Bleichenbach (Oberh),8011226,50.320175,9.051849,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11211,Blieskastel-Lautzkirchen,Blieskastel-Lautzkirchen,8025471,49.249191,7.258187,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11212,Blindheim,Blindheim,8002075,48.645098,10.617932,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11213,Blumberg-Riedöschingen,Blumberg-Riedoschingen,8014540,47.85554,8.607539,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11214,Blumenkamp,Blumenkamp,8010277,51.694311,6.613363,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11215,Bobenheim,Bobenheim,8019072,49.588139,8.350322,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11216,Bobstadt,Bobstadt,8011253,49.663253,8.451783,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11217,Bochum-Riemke,Bochum-Riemke,8010116,51.518186,7.205303,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11218,Bochum-Dahlhausen,Bochum-Dahlhausen,8010205,51.42646,7.141381,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11219,Bochum-Ehrenfeld,Bochum-Ehrenfeld,8010416,51.472314,7.209717,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11220,Bockenheim-Kindenheim,Bockenheim-Kindenheim,8019348,49.606872,8.188256,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11221,Bockum-Hövel,Bockum-Hovel,8021053,51.704811,7.774545,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11222,Bodelshausen,Bodelshausen,8029340,48.383368,8.990597,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11223,Bodenburg,Bodenburg,8013012,52.031119,10.001326,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11224,Bad Bodendorf,Bad Bodendorf,8025032,50.556268,7.217214,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
11225,Bodenfelde,Bodenfelde,8013224,51.636861,9.561825,NA,DE,Europe/Berlin,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE
